timestamp_utc,lead_hour,station_id,station_name,subbasin_id,precipitation_mm_hr,cumulative_mm
2026-08-30 18:30:00,0,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.1
2026-08-30 19:30:00,1,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,0.1
2026-08-30 20:30:00,2,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.2
2026-08-30 21:30:00,3,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.3
2026-08-30 22:30:00,4,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.4
2026-08-30 23:30:00,5,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.5
2026-08-31 00:30:00,6,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,0.6
2026-08-31 01:30:00,7,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.2,0.8
2026-08-31 02:30:00,8,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.2,1.0
2026-08-31 03:30:00,9,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.2,1.2
2026-08-31 04:30:00,10,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.3,1.5
2026-08-31 05:30:00,11,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,1.6
2026-08-31 06:30:00,12,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,1.7
2026-08-31 07:30:00,13,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,1.8
2026-08-31 08:30:00,14,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 09:30:00,15,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 10:30:00,16,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 11:30:00,17,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 12:30:00,18,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 13:30:00,19,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 14:30:00,20,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 15:30:00,21,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 16:30:00,22,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 17:30:00,23,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 18:30:00,24,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 19:30:00,25,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 20:30:00,26,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 21:30:00,27,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 22:30:00,28,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,1.8
2026-08-31 23:30:00,29,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.2,2.0
2026-09-01 00:30:00,30,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.4,2.4
2026-09-01 01:30:00,31,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.5,2.9
2026-09-01 02:30:00,32,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.4,3.3
2026-09-01 03:30:00,33,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.4,3.7
2026-09-01 04:30:00,34,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.3,4.0
2026-09-01 05:30:00,35,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,4.1
2026-09-01 06:30:00,36,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.1,4.2
2026-09-01 07:30:00,37,BEED,Beed,SUB_TULSHI_CONFLUENCE,0.0,4.2
