timestamp_utc,lead_hour,station_id,station_name,subbasin_id,precipitation_mm_hr,cumulative_mm
2026-08-30 18:30:00,0,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,0.1
2026-08-30 19:30:00,1,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,0.1
2026-08-30 20:30:00,2,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,0.1
2026-08-30 21:30:00,3,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,0.2
2026-08-30 22:30:00,4,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,0.3
2026-08-30 23:30:00,5,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,0.4
2026-08-31 00:30:00,6,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.2,0.6
2026-08-31 01:30:00,7,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.2,0.8
2026-08-31 02:30:00,8,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.2,1.0
2026-08-31 03:30:00,9,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.1
2026-08-31 04:30:00,10,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.2
2026-08-31 05:30:00,11,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.2
2026-08-31 06:30:00,12,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.3
2026-08-31 07:30:00,13,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 08:30:00,14,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 09:30:00,15,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 10:30:00,16,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 11:30:00,17,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 12:30:00,18,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.3
2026-08-31 13:30:00,19,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.4
2026-08-31 14:30:00,20,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.5
2026-08-31 15:30:00,21,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.6
2026-08-31 16:30:00,22,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,1.7
2026-08-31 17:30:00,23,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 18:30:00,24,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 19:30:00,25,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 20:30:00,26,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 21:30:00,27,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 22:30:00,28,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.0,1.7
2026-08-31 23:30:00,29,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.2,1.9
2026-09-01 00:30:00,30,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.4,2.3
2026-09-01 01:30:00,31,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.1,2.4
2026-09-01 02:30:00,32,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.3,2.7
2026-09-01 03:30:00,33,KARVEER,Karveer,SUB_PANCHGANGA_LOWER,0.2,2.9
